Data;ID_Banco;ID_Categoria;Valor
16/04/2023;1;13;1501,14
16/04/2023;1;13;3799,52
16/04/2023;1;1;69,30
16/04/2023;4;8;192,51
16/04/2023;4;6;3484,06
16/04/2023;4;9;2881,49
16/04/2023;4;18;163,85
16/04/2023;4;18;879,57
16/04/2023;4;3;829,22
17/04/2023;2;12;794,03
17/04/2023;2;12;2286,60
17/04/2023;1;3;865,76
17/04/2023;1;1;17,33
17/04/2023;1;13;794,03
17/04/2023;1;13;2286,60
17/04/2023;4;14;5019,70
18/04/2023;2;3;756,51
18/04/2023;2;3;773,59
18/04/2023;2;3;773,59
18/04/2023;2;3;773,59
18/04/2023;1;3;786,90
18/04/2023;1;3;829,62
18/04/2023;1;2;1485,00
18/04/2023;1;2;7920,00
18/04/2023;1;1;17,33
18/04/2023;1;4;22,03
18/04/2023;1;28;41379,87
18/04/2023;2;10;1079,00
18/04/2023;2;10;1798,63
18/04/2023;2;10;1840,71
18/04/2023;2;10;2158,55
18/04/2023;2;10;1748,04
18/04/2023;2;10;1757,45
18/04/2023;4;3;789,57
20/04/2023;1;14;1532,52
20/04/2023;2;14;465,20
20/04/2023;2;6;3899,81
20/04/2023;2;20;2370,06
20/04/2023;4;35;9170,91
22/04/2023;1;2;5908,86
22/04/2023;1;2;2954,46
22/04/2023;1;12;21792,08
22/04/2023;1;12;6269,87
22/04/2023;1;4;20,30
22/04/2023;2;13;6269,87
22/04/2023;4;13;21792,08
23/04/2023;1;31;33221,93
23/04/2023;1;3;692,51
23/04/2023;2;10;1748,04
23/04/2023;2;10;1850,11
23/04/2023;2;10;3156,12
23/04/2023;2;10;1458,17
23/04/2023;2;10;3312,74
23/04/2023;2;10;3083,85
23/04/2023;2;10;2096,13
24/04/2023;1;32;17712,68
24/04/2023;1;32;17712,68
24/04/2023;1;13;62612,40
24/04/2023;1;4;3,81
24/04/2023;1;16;32175,00
24/04/2023;2;12;62612,40
26/04/2023;2;2;7602,36
26/04/2023;2;2;3801,15
26/04/2023;2;2;7602,36
26/04/2023;2;2;3801,15
26/04/2023;1;2;3960,00
26/04/2023;1;2;7920,00
26/04/2023;1;1;17,33
26/04/2023;4;6;5048,51
26/04/2023;2;10;3678,05
26/04/2023;2;10;3678,05
26/04/2023;2;10;2775,42
26/04/2023;2;10;1850,11
26/04/2023;2;10;3083,85
26/04/2023;2;10;1150,38
26/04/2023;2;10;2018,76
26/04/2023;2;10;3074,45
26/04/2023;2;10;1150,38
26/04/2023;2;10;3678,05
27/04/2023;2;2;3422,08
27/04/2023;2;2;6840,85
27/04/2023;4;17;485,10
28/04/2023;4;42;301,46
29/04/2023;1;26;207900,00
29/04/2023;1;32;5696,06
29/04/2023;1;32;9942,42
29/04/2023;1;2;7920,00
29/04/2023;1;2;15840,00
29/04/2023;2;10;2766,01
29/04/2023;2;10;2775,42
29/04/2023;2;10;1054,50
29/04/2023;2;10;1054,50
29/04/2023;2;10;1054,25
30/04/2023;1;2;3691,31
30/04/2023;1;2;2475,00
30/04/2023;1;31;33221,93
30/04/2023;1;1;17,33
02/05/2023;2;2;3799,52
02/05/2023;2;2;7601,52
02/05/2023;2;2;3799,52
02/05/2023;1;2;3691,31
02/05/2023;1;2;3960,00
02/05/2023;1;44;7425,00
02/05/2023;1;4;14,75
02/05/2023;1;12;1357,49
02/05/2023;1;12;5349,96
02/05/2023;1;1;17,33
02/05/2023;1;37;4417,88
02/05/2023;1;37;6756,75
02/05/2023;1;2;7920,00
02/05/2023;2;13;1357,49
02/05/2023;2;14;892,29
02/05/2023;4;13;5349,96
02/05/2023;4;2;3800,02
03/05/2023;2;12;36147,23
03/05/2023;1;2;3564,00
03/05/2023;1;1;400,95
03/05/2023;1;13;13368,81
03/05/2023;1;13;36147,23
03/05/2023;1;42;346500,00
03/05/2023;1;2;3960,00
03/05/2023;1;4;171,86
03/05/2023;1;1;72,22
03/05/2023;4;12;13368,81
05/05/2023;4;45;418,77
06/05/2023;1;4;0,50
06/05/2023;1;38;639,89
06/05/2023;1;38;395,95
06/05/2023;1;38;296,95
06/05/2023;2;9;4089,64
06/05/2023;2;6;4314,62
06/05/2023;2;10;3028,36
06/05/2023;2;10;1757,45
06/05/2023;2;10;3573,70
06/05/2023;2;25;2096,08
06/05/2023;2;10;3074,45
06/05/2023;2;10;1748,04
07/05/2023;2;2;6841,10
07/05/2023;1;1;34,65
07/05/2023;1;2;3960,00
07/05/2023;1;2;3960,00
08/05/2023;1;2;3960,00
08/05/2023;1;1;34,65
08/05/2023;1;2;3960,00
09/05/2023;1;12;2417,58
09/05/2023;1;4;1,04
09/05/2023;2;6;2864,27
09/05/2023;6;24;860,51
09/05/2023;6;56;33,36
09/05/2023;6;13;2417,58
09/05/2023;6;14;786,70
09/05/2023;6;14;688,05
09/05/2023;6;14;48,96
10/05/2023;2;2;3799,52
10/05/2023;1;2;7847,38
10/05/2023;1;4;1,04
10/05/2023;1;34;2475,00
10/05/2023;2;10;1748,04
10/05/2023;2;10;1832,89
10/05/2023;2;10;3074,45
10/05/2023;4;2;7602,66
10/05/2023;4;2;3801,35
11/05/2023;2;2;7268,83
11/05/2023;4;8;910,80
11/05/2023;4;2;8552,51
13/05/2023;1;12;1814,67
13/05/2023;1;12;11268,53
13/05/2023;1;1;112,71
13/05/2023;1;4;5,69
13/05/2023;2;13;11268,53
13/05/2023;4;13;1814,67
13/05/2023;2;10;3071,23
13/05/2023;2;10;1757,45
13/05/2023;2;10;1858,13
13/05/2023;2;10;2775,42
13/05/2023;2;10;3083,85
13/05/2023;2;10;3083,85
14/05/2023;1;2;7062,36
14/05/2023;1;2;10802,83
14/05/2023;1;11;3960,00
14/05/2023;1;2;6336,00
14/05/2023;1;31;100980,00
14/05/2023;1;12;9129,83
14/05/2023;1;32;22953,30
14/05/2023;1;39;19800,00
14/05/2023;1;32;22953,30
14/05/2023;1;1;17,33
14/05/2023;1;2;53262,00
14/05/2023;4;13;9129,83
14/05/2023;4;35;9129,83
15/05/2023;1;2;7385,60
15/05/2023;1;2;12557,61
15/05/2023;4;9;4484,70
15/05/2023;4;6;3791,21
15/05/2023;4;2;1708,94
16/05/2023;2;2;8076,77
16/05/2023;2;2;7268,83
16/05/2023;2;2;7268,83
16/05/2023;2;2;7268,83
16/05/2023;2;2;4987,62
16/05/2023;1;2;7573,50
16/05/2023;1;2;4009,50
16/05/2023;1;1;17,33
16/05/2023;4;2;7602,66
16/05/2023;4;2;3801,35
17/05/2023;2;2;7601,52
17/05/2023;2;2;7601,52
17/05/2023;1;2;7573,50
17/05/2023;1;1;17,33
17/05/2023;1;2;1782,00
20/05/2023;1;12;49500,00
20/05/2023;1;2;1485,00
20/05/2023;1;28;43536,59
20/05/2023;1;13;49500,00
20/05/2023;2;10;3678,05
20/05/2023;2;10;1748,04
20/05/2023;2;10;3083,85
20/05/2023;2;10;2608,30
20/05/2023;2;10;1858,13
20/05/2023;2;10;2036,63
20/05/2023;2;10;3260,52
20/05/2023;2;10;3678,05
20/05/2023;2;10;3573,70
21/05/2023;1;25;100482,18
21/05/2023;2;10;3074,45
21/05/2023;4;2;7602,66
21/05/2023;4;2;3801,35
22/05/2023;1;2;3321,90
22/05/2023;1;2;7573,50
22/05/2023;1;1;17,33
22/05/2023;1;13;4970,39
22/05/2023;4;12;4970,39
23/05/2023;2;12;39335,77
23/05/2023;2;12;51449,66
23/05/2023;1;2;7382,63
23/05/2023;1;2;7920,00
23/05/2023;1;2;3960,00
23/05/2023;1;13;95163,26
23/05/2023;1;13;51449,66
23/05/2023;1;12;8275,91
23/05/2023;1;39;7425,00
23/05/2023;1;32;10527,81
23/05/2023;1;32;28985,96
23/05/2023;1;32;50040,14
23/05/2023;1;32;10527,81
23/05/2023;1;32;16680,06
23/05/2023;1;32;18418,85
23/05/2023;1;1;34,65
23/05/2023;1;13;39335,77
23/05/2023;4;13;8275,91
23/05/2023;2;12;95163,26
23/05/2023;2;10;3678,05
23/05/2023;2;10;3083,85
23/05/2023;2;10;3310,21
23/05/2023;2;10;3573,70
23/05/2023;2;10;1757,45
23/05/2023;2;10;3678,05
23/05/2023;2;10;1858,13
23/05/2023;2;10;3083,85
23/05/2023;2;10;874,02
23/05/2023;2;10;874,02
24/05/2023;1;2;4677,75
24/05/2023;1;2;8019,00
24/05/2023;1;10;7710,12
24/05/2023;1;1;17,33
24/05/2023;1;2;3960,00
24/05/2023;1;2;21384,00
26/05/2023;4;35;2271,36
26/05/2023;4;52;7821,00
27/05/2023;2;2;7601,52
27/05/2023;1;2;7477,97
27/05/2023;1;1;112,71
27/05/2023;1;4;18,61
27/05/2023;1;27;32175,00
27/05/2023;4;17;485,10
27/05/2023;2;1;14,16
27/05/2023;2;10;3083,85
27/05/2023;2;10;3678,05
27/05/2023;2;10;1858,13
27/05/2023;2;10;3083,85
27/05/2023;2;10;1748,04
27/05/2023;2;10;2096,08
28/05/2023;2;2;4987,62
28/05/2023;1;2;8910,00
28/05/2023;1;2;7128,00
28/05/2023;1;13;40499,46
28/05/2023;1;22;4992,57
28/05/2023;1;22;2494,80
28/05/2023;1;37;9810,90
28/05/2023;1;37;4905,45
28/05/2023;1;32;14174,82
28/05/2023;1;32;14174,82
28/05/2023;1;22;2635,38
28/05/2023;1;22;2167,11
28/05/2023;1;1;34,65
28/05/2023;2;12;40499,46
29/05/2023;2;2;3799,52
29/05/2023;1;4;134,00
29/05/2023;1;12;396000,00
29/05/2023;2;13;1146,82
29/05/2023;2;14;904,27
29/05/2023;2;14;242,55
29/05/2023;4;13;10577,46
29/05/2023;4;52;252,45
29/05/2023;4;52;341,55
29/05/2023;2;1;188,10
29/05/2023;3;12;10577,46
29/05/2023;3;12;1146,82
29/05/2023;3;13;396000,00
30/05/2023;2;12;4987,62
30/05/2023;1;13;4987,62
30/05/2023;1;2;7194,83
30/05/2023;3;2;3960,00
31/05/2023;1;3;676,71
31/05/2023;1;3;717,26
31/05/2023;1;3;676,71
31/05/2023;1;3;709,73
31/05/2023;1;1;51,98
31/05/2023;3;4;0,64
31/05/2023;3;4;0,15
01/06/2023;4;2;3419,81
01/06/2023;4;23;0,00
03/06/2023;1;3;711,46
03/06/2023;1;3;717,26
03/06/2023;1;3;717,26
03/06/2023;1;3;690,53
03/06/2023;1;3;717,26
03/06/2023;1;3;711,46
03/06/2023;1;3;717,40
03/06/2023;1;3;717,40
03/06/2023;1;3;951,14
03/06/2023;1;3;789,23
03/06/2023;1;3;745,67
03/06/2023;1;3;676,71
03/06/2023;1;3;684,88
03/06/2023;1;3;717,40
03/06/2023;1;3;676,71
03/06/2023;1;3;717,40
03/06/2023;1;3;676,71
03/06/2023;1;3;717,26
03/06/2023;1;3;711,46
03/06/2023;1;3;676,71
03/06/2023;1;3;709,73
03/06/2023;1;3;717,26
03/06/2023;1;3;711,46
03/06/2023;1;3;684,88
03/06/2023;1;3;709,73
03/06/2023;1;3;690,53
03/06/2023;1;2;6237,00
03/06/2023;1;2;3638,25
03/06/2023;1;2;8910,00
03/06/2023;1;32;53366,74
03/06/2023;1;32;41323,10
03/06/2023;1;39;19800,00
03/06/2023;1;1;485,10
03/06/2023;1;4;1,98
03/06/2023;1;2;21384,00
03/06/2023;2;10;1831,01
03/06/2023;2;10;3573,70
03/06/2023;2;10;3678,05
03/06/2023;2;10;3312,74
03/06/2023;2;10;1757,45
03/06/2023;2;10;3156,17
03/06/2023;3;39;19800,00
03/06/2023;3;32;53366,74
03/06/2023;3;32;41323,10
03/06/2023;3;32;18139,62
03/06/2023;3;32;28115,01
03/06/2023;3;57;7425,00
04/06/2023;1;2;6373,03
04/06/2023;1;3;641,32
04/06/2023;1;3;674,44
04/06/2023;1;3;641,32
04/06/2023;1;3;1242,45
04/06/2023;1;3;680,08
04/06/2023;1;3;706,96
04/06/2023;1;3;654,49
04/06/2023;1;3;630,43
04/06/2023;1;3;680,08
04/06/2023;1;3;679,93
04/06/2023;1;3;680,08
04/06/2023;1;3;641,32
04/06/2023;1;3;641,32
04/06/2023;1;3;674,44
04/06/2023;1;3;672,75
04/06/2023;1;3;641,32
04/06/2023;1;3;672,75
04/06/2023;1;3;654,49
04/06/2023;1;12;39600,00
04/06/2023;1;3;776,41
04/06/2023;1;3;676,71
04/06/2023;1;3;717,26
04/06/2023;1;3;713,00
04/06/2023;1;3;676,71
04/06/2023;1;3;690,53
04/06/2023;1;3;717,26
04/06/2023;1;3;676,71
04/06/2023;1;3;676,71
04/06/2023;1;3;676,71
04/06/2023;1;3;676,71
04/06/2023;1;3;748,09
04/06/2023;1;3;789,23
04/06/2023;1;3;676,71
04/06/2023;1;3;676,71
04/06/2023;1;3;717,26
04/06/2023;1;3;690,53
04/06/2023;1;3;690,53
04/06/2023;1;1;349,42
04/06/2023;1;1;176,37
04/06/2023;1;1;400,95
04/06/2023;1;13;25088,48
04/06/2023;1;3;1313,73
04/06/2023;1;3;711,46
04/06/2023;2;12;25088,48
04/06/2023;4;3;679,44
04/06/2023;4;3;679,44
04/06/2023;4;3;647,76
04/06/2023;4;3;772,74
04/06/2023;4;3;660,97
04/06/2023;4;3;686,66
04/06/2023;4;3;713,94
04/06/2023;4;3;660,97
04/06/2023;4;3;686,66
04/06/2023;4;3;660,97
04/06/2023;4;3;686,66
04/06/2023;4;3;647,76
04/06/2023;4;3;655,58
04/06/2023;4;3;739,68
04/06/2023;4;3;647,76
04/06/2023;4;3;660,97
04/06/2023;4;3;655,58
04/06/2023;4;3;660,97
04/06/2023;4;3;660,97
04/06/2023;4;3;1285,12
04/06/2023;4;3;686,81
04/06/2023;4;3;660,97
04/06/2023;4;3;739,68
04/06/2023;4;3;772,74
04/06/2023;4;3;686,66
04/06/2023;4;3;686,66
04/06/2023;4;3;647,76
04/06/2023;4;3;686,66
04/06/2023;4;3;686,66
04/06/2023;4;3;1285,02
04/06/2023;4;3;660,97
04/06/2023;4;3;713,94
04/06/2023;4;3;686,66
04/06/2023;4;3;716,27
04/06/2023;4;3;739,68
04/06/2023;4;3;679,44
04/06/2023;4;3;681,12
04/06/2023;3;13;39600,00
05/06/2023;2;3;713,44
05/06/2023;2;3;647,26
05/06/2023;2;3;2054,89
05/06/2023;2;3;678,94
05/06/2023;2;3;647,26
05/06/2023;2;3;1481,09
05/06/2023;2;3;647,26
05/06/2023;2;3;715,77
05/06/2023;2;3;660,48
05/06/2023;1;2;7920,00
05/06/2023;1;3;717,26
05/06/2023;1;3;690,53
05/06/2023;1;3;719,43
05/06/2023;1;3;717,40
05/06/2023;1;38;1039,35
05/06/2023;1;3;717,26
05/06/2023;1;3;690,53
05/06/2023;1;10;14456,48
05/06/2023;1;25;97020,00
05/06/2023;1;1;121,28
05/06/2023;2;8;250,87
05/06/2023;2;53;459,56
05/06/2023;2;38;173,25
05/06/2023;2;52;696,96
05/06/2023;4;9;2873,67
05/06/2023;4;6;3626,22
05/06/2023;3;32;16105,32
05/06/2023;3;32;48315,96
05/06/2023;3;11;608,36
06/06/2023;2;3;686,17
06/06/2023;2;3;660,48
06/06/2023;2;3;715,77
06/06/2023;2;3;688,25
06/06/2023;2;3;686,32
06/06/2023;2;3;715,77
06/06/2023;2;3;713,44
06/06/2023;2;3;739,18
06/06/2023;2;3;742,85
06/06/2023;2;3;686,17
06/06/2023;2;3;682,06
06/06/2023;2;3;647,26
06/06/2023;2;3;755,27
06/06/2023;2;3;660,48
06/06/2023;2;3;678,94
06/06/2023;2;3;647,26
06/06/2023;2;3;647,26
06/06/2023;2;3;660,48
06/06/2023;2;3;660,48
06/06/2023;2;3;742,85
06/06/2023;2;3;655,08
06/06/2023;2;3;682,06
06/06/2023;2;3;755,27
06/06/2023;2;3;678,94
06/06/2023;2;3;686,32
06/06/2023;2;3;647,26
06/06/2023;2;3;647,26
06/06/2023;2;3;660,48
06/06/2023;2;3;703,00
06/06/2023;2;3;1284,62
06/06/2023;2;3;772,25
06/06/2023;2;3;647,26
06/06/2023;2;3;647,26
06/06/2023;2;3;686,17
06/06/2023;2;3;772,25
06/06/2023;2;3;678,94
06/06/2023;2;3;647,26
06/06/2023;2;3;841,30
06/06/2023;2;3;647,26
06/06/2023;2;3;680,63
06/06/2023;2;3;686,17
06/06/2023;2;3;660,48
06/06/2023;2;3;686,17
06/06/2023;2;3;682,06
06/06/2023;2;3;647,26
06/06/2023;2;3;647,26
06/06/2023;2;3;739,18
06/06/2023;2;3;647,26
06/06/2023;2;3;682,06
06/06/2023;2;3;660,48
06/06/2023;2;3;739,18
06/06/2023;2;3;930,60
06/06/2023;2;3;647,26
06/06/2023;2;3;686,32
06/06/2023;2;3;686,32
06/06/2023;2;3;678,94
06/06/2023;2;3;689,88
06/06/2023;2;3;872,44
06/06/2023;2;3;660,48
06/06/2023;2;3;686,32
06/06/2023;2;3;1258,83
06/06/2023;2;3;686,32
06/06/2023;2;3;678,94
06/06/2023;2;3;647,26
06/06/2023;2;3;647,26
06/06/2023;2;3;686,32
06/06/2023;2;3;686,32
06/06/2023;2;3;647,26
06/06/2023;2;3;647,26
06/06/2023;2;3;682,06
06/06/2023;2;3;647,26
06/06/2023;2;3;686,17
06/06/2023;2;12;32592,29
06/06/2023;2;12;43225,88
06/06/2023;2;3;660,48
06/06/2023;2;3;755,27
06/06/2023;2;3;647,26
06/06/2023;2;3;686,17
06/06/2023;2;3;682,06
06/06/2023;2;3;686,17
06/06/2023;2;3;686,32
06/06/2023;2;3;686,17
06/06/2023;2;3;647,26
06/06/2023;2;3;756,21
06/06/2023;2;3;647,26
06/06/2023;2;3;1282,30
06/06/2023;2;3;680,63
06/06/2023;2;3;686,17
06/06/2023;2;3;680,63
06/06/2023;2;3;686,17
06/06/2023;2;3;647,26
06/06/2023;2;3;772,25
06/06/2023;2;3;647,26
06/06/2023;2;3;1033,66
06/06/2023;2;3;660,48
06/06/2023;2;3;655,08
06/06/2023;2;3;686,17
06/06/2023;2;3;713,44
06/06/2023;1;2;10851,79
06/06/2023;1;2;3960,00
06/06/2023;1;3;713,00
06/06/2023;1;3;676,71
06/06/2023;1;3;690,53
06/06/2023;1;3;713,00
06/06/2023;1;3;690,53
06/06/2023;1;1;103,95
06/06/2023;1;13;32592,29
06/06/2023;1;13;43225,88
06/06/2023;1;36;8436,33
06/06/2023;4;3;739,68
06/06/2023;4;3;686,66
06/06/2023;4;3;679,44
07/06/2023;2;3;678,94
07/06/2023;2;3;655,08
07/06/2023;2;2;7601,52
07/06/2023;2;3;647,26
07/06/2023;2;3;678,94
07/06/2023;2;3;655,08
07/06/2023;2;3;647,26
07/06/2023;2;3;838,23
07/06/2023;1;3;717,26
07/06/2023;1;3;711,46
07/06/2023;1;1;103,95
07/06/2023;1;4;0,10
07/06/2023;1;40;806,01
07/06/2023;1;35;121,67
07/06/2023;1;12;4670,47
07/06/2023;1;3;719,43
07/06/2023;1;3;717,40
07/06/2023;1;3;772,50
07/06/2023;1;3;676,71
07/06/2023;2;11;1831,01
07/06/2023;6;13;4670,47
07/06/2023;4;3;679,44
07/06/2023;4;3;655,58
09/06/2023;4;52;3153,15
09/06/2023;4;52;2160,68
09/06/2023;6;14;688,05
09/06/2023;6;45;2416,99
10/06/2023;2;3;655,08
10/06/2023;2;3;686,17
10/06/2023;2;3;1278,93
10/06/2023;2;3;688,25
10/06/2023;2;3;647,26
10/06/2023;2;3;678,94
10/06/2023;2;3;655,08
10/06/2023;1;2;10851,79
10/06/2023;1;3;680,08
10/06/2023;1;3;690,53
10/06/2023;1;3;676,71
10/06/2023;1;3;717,26
10/06/2023;1;3;684,88
10/06/2023;1;3;676,71
10/06/2023;1;1;121,28
10/06/2023;1;2;35640,00
10/06/2023;1;34;2475,00
10/06/2023;1;3;709,73
10/06/2023;1;3;875,66
10/06/2023;1;3;717,26
10/06/2023;1;3;717,26
10/06/2023;1;3;1338,18
10/06/2023;4;3;647,76
10/06/2023;3;2;15147,00
11/06/2023;2;3;660,48
11/06/2023;2;3;680,63
11/06/2023;2;3;682,06
11/06/2023;1;10;4583,90
11/06/2023;1;3;732,50
11/06/2023;1;3;672,75
11/06/2023;1;10;4583,90
11/06/2023;1;10;4474,60
11/06/2023;1;3;676,71
11/06/2023;1;3;772,50
11/06/2023;1;3;713,00
11/06/2023;1;25;8910,00
11/06/2023;1;37;985,55
11/06/2023;1;22;1039,50
11/06/2023;1;1;173,25
11/06/2023;1;3;776,31
11/06/2023;1;3;690,53
11/06/2023;1;3;690,53
11/06/2023;1;3;676,71
11/06/2023;1;3;719,43
11/06/2023;1;3;806,90
11/06/2023;1;3;676,71
11/06/2023;6;47;4,26
11/06/2023;6;14;48,96
11/06/2023;6;24;872,83
11/06/2023;6;14;643,01
11/06/2023;6;56;2,77
11/06/2023;6;1;2,13
11/06/2023;4;3;647,76
11/06/2023;4;2;3800,02
12/06/2023;1;12;39600,00
12/06/2023;1;3;676,71
12/06/2023;1;3;709,73
12/06/2023;1;3;717,26
12/06/2023;1;1;51,98
12/06/2023;4;12;23756,54
12/06/2023;3;13;39600,00
12/06/2023;3;13;23756,54
13/06/2023;2;3;755,27
13/06/2023;2;3;647,26
13/06/2023;2;3;715,77
13/06/2023;2;3;682,06
13/06/2023;2;3;647,26
13/06/2023;2;3;647,26
13/06/2023;2;3;660,48
13/06/2023;2;3;678,94
13/06/2023;2;3;680,63
13/06/2023;2;3;680,63
13/06/2023;2;3;682,06
13/06/2023;2;3;678,94
13/06/2023;2;3;655,08
13/06/2023;2;3;686,17
13/06/2023;2;12;5220,77
13/06/2023;2;12;19596,60
13/06/2023;1;3;717,26
13/06/2023;1;3;676,71
13/06/2023;1;3;709,73
13/06/2023;1;2;8131,41
13/06/2023;1;2;8131,41
13/06/2023;1;13;5220,77
13/06/2023;1;13;19596,60
13/06/2023;1;1;51,98
13/06/2023;2;13;16130,52
13/06/2023;2;6;2791,50
13/06/2023;2;6;6147,16
13/06/2023;2;6;4819,22
13/06/2023;2;6;792,00
13/06/2023;4;13;12407,72
13/06/2023;2;10;3083,85
13/06/2023;2;10;3260,52
13/06/2023;2;10;3083,85
13/06/2023;2;10;1828,38
13/06/2023;2;10;3083,85
13/06/2023;2;10;1828,38
13/06/2023;2;10;3678,05
13/06/2023;4;3;647,76
13/06/2023;3;12;12407,72
13/06/2023;3;12;16130,52
14/06/2023;2;3;703,00
14/06/2023;2;3;655,08
14/06/2023;2;3;686,17
14/06/2023;2;3;680,63
14/06/2023;2;3;647,26
14/06/2023;1;2;7685,82
14/06/2023;1;3;717,40
14/06/2023;1;3;776,31
14/06/2023;1;2;28215,00
14/06/2023;1;1;69,30
14/06/2023;1;3;772,50
14/06/2023;1;3;745,67
14/06/2023;4;3;716,27
17/06/2023;2;3;647,26
17/06/2023;2;3;660,48
17/06/2023;2;3;686,32
17/06/2023;2;3;647,26
17/06/2023;2;3;713,44
17/06/2023;2;3;680,63
17/06/2023;2;3;680,63
17/06/2023;2;2;8076,77
17/06/2023;1;3;717,26
17/06/2023;1;2;7920,00
17/06/2023;1;10;4900,50
17/06/2023;1;1;51,98
17/06/2023;1;25;17573,19
17/06/2023;1;3;717,26
17/06/2023;1;3;709,73
17/06/2023;4;3;739,68
17/06/2023;4;10;4410,45
18/06/2023;2;3;647,26
18/06/2023;2;3;686,32
18/06/2023;2;3;647,26
18/06/2023;2;3;688,25
18/06/2023;2;3;647,26
18/06/2023;1;3;641,32
18/06/2023;1;2;3253,44
18/06/2023;1;3;676,71
18/06/2023;1;1;69,30
18/06/2023;1;2;7920,00
18/06/2023;1;10;3212,55
18/06/2023;1;10;4900,50
18/06/2023;1;2;7920,00
18/06/2023;1;40;10739,52
18/06/2023;1;31;237600,00
18/06/2023;1;3;734,78
18/06/2023;1;3;709,73
18/06/2023;4;3;716,27
18/06/2023;4;3;647,76
19/06/2023;1;2;7920,00
19/06/2023;1;3;698,54
19/06/2023;1;3;823,83
19/06/2023;1;3;776,31
19/06/2023;1;3;676,71
19/06/2023;1;3;676,71
19/06/2023;1;3;676,71
19/06/2023;1;3;676,71
19/06/2023;1;3;1079,20
19/06/2023;1;10;1647,90
19/06/2023;1;1;138,60
21/06/2023;2;2;4987,62
21/06/2023;2;2;6128,25
21/06/2023;2;12;18127,05
21/06/2023;2;12;12958,16
21/06/2023;2;3;903,52
21/06/2023;2;3;850,61
21/06/2023;2;3;682,06
21/06/2023;2;3;655,08
21/06/2023;2;3;647,26
21/06/2023;2;3;660,48
21/06/2023;2;3;678,94
21/06/2023;2;3;647,26
21/06/2023;2;3;655,08
21/06/2023;2;3;872,44
21/06/2023;2;3;686,32
21/06/2023;2;3;930,60
21/06/2023;2;3;715,77
21/06/2023;2;3;680,63
21/06/2023;2;3;686,32
21/06/2023;2;3;739,18
21/06/2023;1;3;732,50
21/06/2023;1;3;641,32
21/06/2023;1;3;732,50
21/06/2023;1;3;732,50
21/06/2023;1;3;709,73
21/06/2023;1;3;717,26
21/06/2023;1;3;717,40
21/06/2023;1;1;51,98
21/06/2023;1;13;18127,05
21/06/2023;1;13;12958,16
21/06/2023;1;4;32,37
21/06/2023;1;28;108049,10
21/06/2023;2;1;13,76
21/06/2023;2;10;1757,45
21/06/2023;2;10;1757,45
21/06/2023;2;31;1757,45
21/06/2023;2;10;3678,05
21/06/2023;2;10;1581,67
21/06/2023;2;10;3083,85
21/06/2023;2;10;3678,05
21/06/2023;4;12;24516,95
21/06/2023;4;3;655,58
21/06/2023;4;3;686,66
21/06/2023;4;3;655,58
21/06/2023;4;3;681,12
21/06/2023;3;13;24516,95
21/06/2023;4;10;4410,45
21/06/2023;4;10;4410,45
22/06/2023;2;9;8906,44
22/06/2023;2;14;5306,05
22/06/2023;2;9;6463,31
22/06/2023;4;6;3019,40
22/06/2023;4;9;3667,60
22/06/2023;4;49;1087,02
22/06/2023;4;52;160,88
24/06/2023;2;3;1120,68
24/06/2023;2;3;845,16
24/06/2023;2;3;929,31
24/06/2023;2;2;3799,52
24/06/2023;1;32;44002,18
24/06/2023;1;39;22275,00
24/06/2023;1;32;17555,67
24/06/2023;1;32;9088,20
24/06/2023;1;3;907,73
24/06/2023;1;3;748,09
24/06/2023;1;3;717,26
24/06/2023;1;3;709,73
24/06/2023;1;3;717,40
24/06/2023;1;4;42,62
24/06/2023;1;1;86,63
24/06/2023;1;12;11769,37
24/06/2023;2;13;11769,37
24/06/2023;4;13;7934,90
24/06/2023;3;32;44002,18
24/06/2023;3;39;14850,00
24/06/2023;3;32;17555,67
24/06/2023;3;39;12375,00
24/06/2023;3;32;3029,40
24/06/2023;3;12;7934,90
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
24/06/2023;4;10;4410,45
25/06/2023;2;3;847,74
25/06/2023;2;3;837,34
25/06/2023;1;12;28468,14
25/06/2023;1;13;747,45
25/06/2023;1;10;3212,55
25/06/2023;1;10;1831,01
25/06/2023;1;3;690,53
25/06/2023;1;3;774,43
25/06/2023;1;3;745,67
25/06/2023;1;3;882,88
25/06/2023;1;1;199,34
25/06/2023;1;4;14,90
25/06/2023;1;37;13365,00
25/06/2023;1;27;32175,00
25/06/2023;3;13;28468,14
25/06/2023;4;10;4410,45
25/06/2023;4;10;4410,45
25/06/2023;4;10;4410,45
